,Link,Job Title,Company,Rating,Location,Salary,Date
76,https://in.indeed.com/rc/clk?jk=f32a1e929f51e56d&fccid=105ecfd0283f415f&vjs=3,Immigration Data Analyst | 4 to 6 years | Bengaluru,Capgemini,3.8,"Bengaluru, Karnataka",N/A,PostedToday
77,https://in.indeed.com/rc/clk?jk=e87c0fde6902a3f0&fccid=764656ed7df30a1d&vjs=3,Data Analyst I,Apptio,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 20 days ago
78,https://in.indeed.com/rc/clk?jk=4c2993d0c744dcab&fccid=f16f8ee7e0a38589&vjs=3,Data Analyst,Rehoboth Academic Services,N/A,"Bengaluru, Karnataka","₹15,000 - ₹25,000 a month",PostedPosted 30+ days ago
79,https://in.indeed.com/company/Foco-Blanco/jobs/Business-Analyst-c3919f8c7dc01d78?fccid=a364c37ded0a4aa8&vjs=3,Business Analyst,Foco Blanco Digital Media Network LLP,N/A,"Bengaluru, Karnataka","₹25,000 - ₹35,000 a month",EmployerActive 3 days ago
80,https://in.indeed.com/rc/clk?jk=80b2ce5e23737803&fccid=a3163e1f583839d0&vjs=3,Assoc Clinical Data Analyst,Labcorp,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
81,https://in.indeed.com/rc/clk?jk=17ab2ff17ff189ee&fccid=38b4474838e7b7a1&vjs=3,Data Analyst,ABB,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
82,https://in.indeed.com/rc/clk?jk=d015689f1cb84408&fccid=810178099fb1fcbc&vjs=3,Associate II - Data Analysis,UST,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 5 days ago
83,https://in.indeed.com/rc/clk?jk=a4da192ea943fedd&fccid=b25343f021fb51d7&vjs=3,Endurance Data Analysis,Mercedes-Benz Research and Development India...,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 7 days ago
84,https://in.indeed.com/rc/clk?jk=488dc2308e30bb14&fccid=f1d8e147024abb3f&vjs=3,Data Analytics,Deutsche Bank,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
85,https://in.indeed.com/rc/clk?jk=6d1e7629c070c9ee&fccid=c8eabfdb4fcf2d28&vjs=3,Financial Analyst,HP,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 26 days ago
86,https://in.indeed.com/rc/clk?jk=6b55056f17838f7a&fccid=bc5c60e924aaf995&vjs=3,Data Analyst,Vahak,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
87,https://in.indeed.com/rc/clk?jk=baab0daad0528ebf&fccid=87b328666e50453b&vjs=3,"Analyst, Master Data",Cardinal Health,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
88,https://in.indeed.com/rc/clk?jk=02b53d3467a90913&fccid=d7d9a8241ba2f3ec&vjs=3,Transport & Logistics Operations Analyst,Cargill,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
89,https://in.indeed.com/rc/clk?jk=02f685f55c82aac6&fccid=c8eabfdb4fcf2d28&vjs=3,EBP Data Analyst,HP,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 12 days ago
90,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DDy38zjo4xpLvyD61rK56k0Mict0u38OI-a2FcWrWwUPZeem6kXivtR0FceOYDrQ26XhjkLvskXfEDVJE3B4lgqYWqUNHpcx5L_ZLYbGEhmppLaYI_ZGvKLvtjqhoVK5w5CIwUJzCiMSJDoCR6hViiyzQI_PPy_e6r15MQ5Dzboq9f2jvQhmmHsAIbmPDPm3mNaYPt5ySs7eVC7tbOnGGjqGG4KTQPI6f8JtdAbQD_RGl7jsjb4fnGRWpV7essj1PsovKLGImlwjSlLHrCPhFT3nEUarPsQXhykQcYTlvmOl7LhoLrIFax70FJPggip92Rb33n9cmO9p_dEe5ZXvCv6rNMtO-v0_U14kYIZhXx011mZmvpcP_9y9zn8JHOsJqMwYRvntW0190ZoLCBrzJ4zJU56BJ5nuummpes3HvqBMs1mnMugYxyGrxML7jDHeZfsguCaegWCw6rfnaIGbO37EmoK3wVUr9ZGNtHXZr8R4A==&xkcb=SoBQ-_M3VpKgRLx9Nh0PbzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
91,https://in.indeed.com/rc/clk?jk=fdb1985fce9863e0&fccid=3da6bf2f1a947de2&vjs=3,Statistician/Data Analyst,Authenu,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
92,https://in.indeed.com/rc/clk?jk=72c633c59d7e76cc&fccid=5bcd1ef0a7f4fb99&vjs=3,Data Specialist / Data Analyst,Citi,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 14 days ago
93,https://in.indeed.com/rc/clk?jk=847e710603abc0b3&fccid=216eb700022de6f6&vjs=3,Financial Analyst,Hewlett Packard Enterprise,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
94,https://in.indeed.com/rc/clk?jk=f1de38f644df6f5d&fccid=796b5a2c2fc5984d&vjs=3,Analyst Business Intelligence Analytics-1,Empower Retirement,3.0,"Bengaluru, Karnataka",N/A,PostedToday
95,https://in.indeed.com/rc/clk?jk=adb31f91911a462b&fccid=33acc38b1b0a2060&vjs=3,Associate QA Analyst,Pivotree,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 10 days ago
96,https://in.indeed.com/company/Invent/jobs/Business-Analyst-dfadc9b1ba58d9a4?fccid=122a386c3a36c42f&vjs=3,Business Analyst,Inventics,N/A,"Bengaluru, Karnataka","₹2,05,436 - ₹3,50,000 a year",EmployerActive 4 days ago
97,https://in.indeed.com/rc/clk?jk=af836d5b3c42c7cc&fccid=fbecfad10eed9a33&vjs=3,Data Analyst,Scaler Academy,4.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
98,https://in.indeed.com/company/Euphoric-Thought-Technologies-Pvt-Ltd/jobs/Business-Analyst-b01c8ab9a3d611bb?fccid=e2cbd9d323f0e5c8&vjs=3,Business Analyst,Euphoric Thought Technologies Pvt Ltd,N/A,"Bengaluru, Karnataka","₹2,50,000 - ₹12,00,000 a year",PostedPosted 10 days ago
99,https://in.indeed.com/rc/clk?jk=9922f85ac4706e45&fccid=4a3a2b1eb3ec0691&vjs=3,Reference Data Management Analyst,NatWest Group,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 6 days ago
100,https://in.indeed.com/rc/clk?jk=a016d1937597092e&fccid=db03645b64fe84d5&vjs=3,Data Analyst,Xpheno,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 20 days ago
101,https://in.indeed.com/company/Creative-Synergies-Group/jobs/Business-System-Analyst-6696b74bdb762e3e?fccid=2557e826ba8e2762&vjs=3,Business System Analyst,Creative Synergies Group,3.7,"Bengaluru, Karnataka","₹15,00,000 - ₹30,00,000 a year",PostedPosted 26 days ago
102,https://in.indeed.com/rc/clk?jk=ac1f90c5c36ee538&fccid=810178099fb1fcbc&vjs=3,Data Analyst,UST,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
103,https://in.indeed.com/rc/clk?jk=4ee3ce0b5236d4f3&fccid=5249cd8e17163cb5&vjs=3,"Data Analyst, Risk Data Strategy",Standard Chartered,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 8 days ago
104,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DDuHaa3MPQeYSkgFM62Q21TLamEwTED-ExToBNNZxsWlPKV4rsjImMV09f8eiSclnYxFVJW5OcAje4e1Rdqi0a0x-t4c224TV80XoVhpheByFJIpk7DO6u7zSFJd5uSZwPrurgmy3y6iIz06gzG8OE4fy-GlyD_ejpwI8ob26XrUoVTcib5tTyZNI-_A-FtmVlkfuk4bqNGjqSVdNo0XZPAYdHJkfdPDT7NmnKZIX85BC7eKw6yl9hY7YiFZ1fFwUKaOqhuSx_ziW73nGxS61pGTQSfferA70F5MQwRoZ5AIVQiBDyIiz43-f-jgBlfPTCzVZqbxCH-iBiBBjT3Fxlfvag8G0Xr4SNWXPrNURSEVb7XcF8otqSSwoFD5-a70xpWLuIa7-VREY8nJaBR745px7rDhY83UTD-tEMp1ObplVijaw0qRWfZeOgeXwaPwQngIz_uS-FlCfcScn4Yn_yBYYhvCB1xfFcx-wADlm8Grw==&xkcb=SoAR-_M3VpK_gVwHgp0LbzkdCdPP&p=13&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
105,https://in.indeed.com/rc/clk?jk=d499de8e50315ffb&fccid=fe2d21eef233e94a&vjs=3,"Data Analyst, Global Trade",ASSPL - Karnataka,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
106,https://in.indeed.com/rc/clk?jk=301abfbc50ad4aa6&fccid=e7de5238ae83770d&vjs=3,Analyst-Property Insights,Tesco,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 7 days ago
107,https://in.indeed.com/rc/clk?jk=c20de81670d090ec&fccid=85e665af187905cc&vjs=3,Data Analyst,Gameskraft,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
108,https://in.indeed.com/rc/clk?jk=b4e5dd1176a9210a&fccid=dff0a0db168cdd09&vjs=3,Data Analyst - Power Bi - Microsoft,Aditi Consulting - India Staffing,N/A,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
109,https://in.indeed.com/rc/clk?jk=8a37e6fb8bb5e850&fccid=8d25321c1defe73f&vjs=3,Data Security Analyst - MIP,Wipro Limited,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
110,https://in.indeed.com/company/Final-Step-Solutions/jobs/Business-Analyst-5740ab9ea9a0dd35?fccid=8325898758be7610&vjs=3,Business Analyst,Final Step Solutions,N/A,"Remote in Bengaluru, Karnataka","Up to ₹10,00,000 a year",EmployerActive 2 days ago
111,https://in.indeed.com/rc/clk?jk=6c94f2660b87fed4&fccid=df6948c9b8da6236&vjs=3,Analyst_Data Wrangler,Société Générale,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
112,https://in.indeed.com/rc/clk?jk=2bb75894f3a5585f&fccid=0df10455e15e563f&vjs=3,Junior Data Analyst,Digit88 Technologies,N/A,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
113,https://in.indeed.com/rc/clk?jk=0149eeff1a225877&fccid=d3d3520998346837&vjs=3,"Data Analyst - SQL, BA - Multiple Locations",UnitedHealth Group,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
114,https://in.indeed.com/rc/clk?jk=2e9bd481ac0a0d69&fccid=1544766d4c2915b0&vjs=3,TTT - Data Analytics - Intern,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
115,https://in.indeed.com/rc/clk?jk=f36eebef1ca65313&fccid=0b14d17ccb4509e6&vjs=3,Data Analyst,Jiva Agriculture,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
116,https://in.indeed.com/rc/clk?jk=10d092d985d1c898&fccid=a4e4e2eaf26690c9&vjs=3,BUSINESS INSIGHTS & INTELLIGENCE|DATA PRACTIONER CL10,Accenture,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 3 days ago
117,https://in.indeed.com/rc/clk?jk=1e7cebeebf57edde&fccid=edae4285faf6c2f0&vjs=3,Associate Data & Tag Analyst,BOEING,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 19 days ago
118,https://in.indeed.com/rc/clk?jk=6e46e5983f3b4984&fccid=57b76c7a87a7093a&vjs=3,Platform Data Analyst,Saltmine,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 27 days ago
119,https://in.indeed.com/rc/clk?jk=1dc8c6f179d07e42&fccid=3e7e30d428ad5c98&vjs=3,Workforce Analyst,BGRS,3.4,"Temporarily Remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
120,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DDT_bbdQaZ_CGa7YGpeBG1aPH8FhQth469d0XJX7lp_cVIpWNw01pfQ3NFMqp87KUtbNWHGcaK4VMwE5nQX0LY217mKtnchFeSinATYKFnLFTbucpYBng1waZdZPzobcL9dHI0Xs_YTEHPCxN4cs8riTb1MSqXghgJsFltWqFdkMG8CjELxdMIjOMpM_xw-c5luhyE3RfbQEaljGgQj4NDN7gNPLbCq_k0ZRl1_nL2H-M-EtCcFK48Fsf-YzKMJgjr5ozikP6MN0d0OaUjo4u_EttrfdqkPyR2TFXOiMz5x_Cz3DzMBoMQtMa5wmdis0KJEzw8dxjmyaUZs7w6QC3_Uvc_8shPQmCwlZI4m9tzUUTzosioogbaoDwdYuYna9RkBR4gyByGNw1Zs4PikkXM1gasLGhuN12j4bU02-E-R2Sh0sjQhurN_U1QIpfBnhYvpkz6ZWfPRnb_ysvxMzf1-Ty8OmM41xK0ascDh2VRk4g==&xkcb=SoD0-_M3VpK-xgx83R0JbzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
121,https://in.indeed.com/rc/clk?jk=2bc391212e6deea1&fccid=87b328666e50453b&vjs=3,"Data Analyst, Data Analytics",Cardinal Health,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 14 days ago
122,https://in.indeed.com/rc/clk?jk=a30a099744ad9149&fccid=fe2d21eef233e94a&vjs=3,"Data Analyst, Local Shops",ASSPL - Karnataka,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
123,https://in.indeed.com/rc/clk?jk=87f3a584c3bb47db&fccid=189b4377c880f7e5&vjs=3,Business Analyst,Unisys,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
124,https://in.indeed.com/rc/clk?jk=8f45e4a6f6983041&fccid=639e1e80eb2e31e0&vjs=3,SOC Analyst L1/L2,Qtek Systems,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
125,https://in.indeed.com/rc/clk?jk=10423549eab6bc5d&fccid=0df10455e15e563f&vjs=3,Data Analyst,Digit88 Technologies,N/A,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
126,https://in.indeed.com/rc/clk?jk=2248de0a7e8f0b91&fccid=733e952009064fc7&vjs=3,DATA ANALYST,Cityinfo Services,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
127,https://in.indeed.com/rc/clk?jk=3719c6390d5d3f99&fccid=b11b139fe72c1f23&vjs=3,Business Intelligence,Cervello Inc,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
128,https://in.indeed.com/rc/clk?jk=7a19987faf888c09&fccid=c8e55b1b92c9854c&vjs=3,Business Analyst,Flipkart,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 6 days ago
129,https://in.indeed.com/rc/clk?jk=19574b7a5f6697f6&fccid=1544766d4c2915b0&vjs=3,Analyst - Tech Consulting - National - Data & Analytics - Bangalore,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
130,https://in.indeed.com/rc/clk?jk=3428ad5b459bf264&fccid=59d31fa634651b35&vjs=3,Analytics & Data Science,Kpro Solutions,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
131,https://in.indeed.com/company/Baygrape-Technologies/jobs/Power-Bi-Developer-d420a5907162d3ca?fccid=e34daeecdea83bea&vjs=3,Power BI Developer,Baygrape Technologies,N/A,"Jayanagar, Bengaluru, Karnataka","₹1,00,000 - ₹1,40,000 a month",EmployerActive 3 days ago
132,https://in.indeed.com/rc/clk?jk=c81789f417cf6285&fccid=53e7f3681df348db&vjs=3,Business Analyst,Money View,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
133,https://in.indeed.com/rc/clk?jk=03c8b9e7d81801cf&fccid=1ff6b9c57ab507aa&vjs=3,Data Analyst/ AI,Qualitest,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 18 days ago
134,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DDxz3M4JxZvote2Y1YtmFtajdCwiHl4hma6KYAOWrA2H5Z-748a96WSuT7O2tcA_7nVqayrJ2cDT538Sh_SLtu7ly-SuR0X3g41dvUwHPI2UHVkYBxkSXH_S2tmf8Zwin8JGnVq2ZU9bSi7CyAbcTzBmQPYoVpdbG7d9sZ1XH7RPGFJK4HT2pizSIMT55WIuE7f8WYBngzoGX3AxxQf7-h4GpWePHrH9CpjT9jWbh4RM-JDvKE6zFTo1JMBGq7HuaqZn4Yqq2sjBXayNBziZVtfg1LaJFn33DntDFdri7qm91vXHIquYNz3Q7GMa0EGm2vLtiihHRBmr1o2_VuV7epfH5Nvvvtg_rJS3Q8x0_xl1D_Dt-iQGpg_XqbjP5GpoZmGbpKSd8Exj064qVn3c7-0n05J3Y1TQvUsyitmzvKvR5vA2v-7hjkkadGanMH2gQebISbIM0i-ZrrraS9yc1gauBD3SRzVLKnGcQuhr3EYNg==&xkcb=SoC2-_M3VpK9-5x86h0LbzkdCdPP&p=13&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
135,https://in.indeed.com/rc/clk?jk=db94d428751f7078&fccid=a4e4e2eaf26690c9&vjs=3,Analyst-Clinical Data Management (CDM),Accenture,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
136,https://in.indeed.com/rc/clk?jk=baab0daad0528ebf&fccid=87b328666e50453b&vjs=3,"Analyst, Master Data",Cardinal Health,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
137,https://in.indeed.com/rc/clk?jk=2bc391212e6deea1&fccid=87b328666e50453b&vjs=3,"Data Analyst, Data Analytics",Cardinal Health,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 14 days ago
138,https://in.indeed.com/rc/clk?jk=4fd790cdf5d080a0&fccid=f177a92aa25a8730&vjs=3,Data Analyst/ AI - #2,QA InfoTech,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 18 days ago
139,https://in.indeed.com/rc/clk?jk=10423549eab6bc5d&fccid=0df10455e15e563f&vjs=3,Data Analyst,Digit88 Technologies,N/A,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
140,https://in.indeed.com/rc/clk?jk=c81789f417cf6285&fccid=53e7f3681df348db&vjs=3,Business Analyst,Money View,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
141,https://in.indeed.com/company/DecisionAttic/jobs/Senior-Data-Analyst-839bcb5f84b0178d?fccid=a43b0f3ca58982b0&vjs=3,Senior Data Analyst,DecisionAttic,N/A,"Bengaluru, Karnataka","₹8,00,000 - ₹15,00,000 a year",PostedPosted 30+ days ago
142,https://in.indeed.com/rc/clk?jk=208ca10f9e99e353&fccid=d3d3520998346837&vjs=3,Associate Data Analyst,UnitedHealth Group,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
143,https://in.indeed.com/company/ART-OF-LIVING-HUMAN-RESOURCES/jobs/Business-Analyst-8409468d176e25ca?fccid=74a7d55ee2173e6a&vjs=3,Business Analyst,ART OF LIVING HUMAN RESOURCES,4.5,"Bengaluru, Karnataka","₹4,20,000 - ₹4,80,000 a year",EmployerActive 3 days ago
144,https://in.indeed.com/rc/clk?jk=e3330496f33884c7&fccid=f1d8e147024abb3f&vjs=3,Analytics Analyst,Deutsche Bank,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
145,https://in.indeed.com/rc/clk?jk=19574b7a5f6697f6&fccid=1544766d4c2915b0&vjs=3,Analyst - Tech Consulting - National - Data & Analytics - Bangalore,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
146,https://in.indeed.com/rc/clk?jk=fa9bd825ac48bc85&fccid=216eb700022de6f6&vjs=3,Business Operation Analyst,Hewlett Packard Enterprise,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 19 days ago
147,https://in.indeed.com/company/Multi-Recruit/jobs/Business-Analyst-07d471fd6b48e131?fccid=76f7f30bc5ab3e60&vjs=3,Business Analyst,Multi Recruit,4.5,"Remote in Bengaluru, Karnataka","₹10,00,000 - ₹18,00,000 a year",PostedPosted 30+ days ago
148,https://in.indeed.com/rc/clk?jk=36725def6848249d&fccid=1190705d3f691ae4&vjs=3,Data Analyst,Janes,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
149,https://in.indeed.com/rc/clk?jk=db94d428751f7078&fccid=a4e4e2eaf26690c9&vjs=3,Analyst-Clinical Data Management (CDM),Accenture,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
150,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DBXw0MZTMtgOc720tTlRronQaOMzAs5Y7i6PTx4zuXfQS3T_glIHQYNHeYJjettIR-7F-d9UaSxuCbIANcn2U3jFQwHv1vT4qKDtCd3cAPuHKTs2EoP6kfNEmQW_fEvcwcBlN84rW5TcFJ8hSRe_tyJO33ciaIqVYhKRHR1JFnQ1n2UxbO7kDLxi2_CrsWhdwTzb83_D2CscTifsRiB4vxP6Q5tT7Co-lzKn7Qo56dzKzo_u31-jz9dUkdafcEaMWPUAdZfjORfioeMuj30Cx_LVal3GTJhCQzjxK_ObywC6YnCJFEVOoRhcUZN7rrx4ou4G_reyUjVTXnKHECG4gXvmxW7cFu8MCfFjLQQCrYRq4spKngX_Qn87G2w_ZWTBPi94FZSs4t2Ko4tF1eIVJj_Qvqck5R90WFeeCh4bLpUnBHqOlXlFRNW0bmDeDKB4mHCJ_ReR8mhelQIGVc1cTHydhEgkItApwQP65xffTA5RA==&xkcb=SoA8-_M3VpK9F6x9AB0KbzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
151,https://in.indeed.com/rc/clk?jk=1d464e1d7cf95806&fccid=13c2a34d9521c703&vjs=3,Data Scientist & Analyst,iTDAY India,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
152,https://in.indeed.com/rc/clk?jk=c97399460832fa7b&fccid=f20d33f7cc2e0175&vjs=3,Data Analyst,Lithium Urban Technologies,4.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
153,https://in.indeed.com/rc/clk?jk=d66fa3b4d40c8856&fccid=e40e96413d95fc06&vjs=3,Analyst - Data Science,Nuware Systems,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
154,https://in.indeed.com/company/Kaplan-India/jobs/Salesforce-Business-Analyst-74cc7e96b4c780a5?fccid=51286a11135255ef&vjs=3,Salesforce Business Analyst,Kaplan India,4.3,"Remote in Bengaluru, Karnataka","Up to ₹20,00,000 a year",EmployerActive 2 days ago
155,https://in.indeed.com/rc/clk?jk=91de6dd961fdff5d&fccid=39cdc80b98113925&vjs=3,Associate Healthcare Research & Data Analyst,Clarivate,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
156,https://in.indeed.com/rc/clk?jk=cd6503d8e5f13bf8&fccid=5549c6b9723b4956&vjs=3,Data Quality Analyst,Rockstar Games,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
157,https://in.indeed.com/rc/clk?jk=2c1ad759f6d0ae83&fccid=b25343f021fb51d7&vjs=3,Data Scientist/ Analyst - T9,Mercedes-Benz Research and Development India...,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
158,https://in.indeed.com/rc/clk?jk=aa200b17f4daff72&fccid=02e67e481e799ecc&vjs=3,"Analyst, Research & Analytics",Spearhead Corporate Development,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
159,https://in.indeed.com/rc/clk?jk=7682bf97ae5fbc74&fccid=9e215d88a6b33622&vjs=3,Tech Operations - Senior Analyst,Deloitte,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
160,https://in.indeed.com/rc/clk?jk=2a69b6e510a7c0a5&fccid=70bbeb2771f8c8e7&vjs=3,DATA ANALYST,ALSTOM,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 25 days ago
161,https://in.indeed.com/rc/clk?jk=535afe891ad1adf2&fccid=42bfc5a97647daf5&vjs=3,BUSINESS ANALYST DOMAIN - Data Projects,LTIMindtree,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
162,https://in.indeed.com/rc/clk?jk=0da208953b9c66e9&fccid=a3f737e511d9fc8c&vjs=3,"Analyst, Fraud Risk Consulting - Visa Consulting & Analytics, Asia Pacific",Visa,3.9,"Hybrid remote in Bengaluru, Karnataka",N/A,PostedPosted 14 days ago
163,https://in.indeed.com/rc/clk?jk=3cd3dcda9d1e55dc&fccid=2b1e42f645eeaf1e&vjs=3,Data analyst,CIEL HR Services,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
164,https://in.indeed.com/rc/clk?jk=495f6fcbdff06c73&fccid=659d7ed1b53f4cd4&vjs=3,"Analyst, Risk Data Management",Northern Trust Corp.,3.8,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 26 days ago
